Company,Date,PercentChange,previous_1,previous_2,previous_3,previous_4,previous_5,AverageTweet,AverageComment,DJChange,DJHigh,DJLow,VolumeTraded
$UNH,2018-11-29,0.7559801635192885,2.979988514240753,2.101135827982769,0.5819698334738005,0.6230750450721154,-0.7768797644129867,0.01742195009016392,0.02489358411224489,0.021487272498836224,25368.93,24832.84,362160000
$UNH,2018-11-30,-0.5759938298391807,0.7559801635192885,2.979988514240753,2.101135827982769,0.5819698334738005,0.6230750450721154,0.01948810928828829,0.0,-0.00018979113111178972,25479.04,25202.79,305110000
$VZ,2018-11-26,0.9038178458617688,-0.37377033371018,-0.16874532054240285,-2.5725048766620784,0.6141061110120591,1.947168446395786,0.06547789022499997,-0.033302952000000004,-0.0020730264131096103,24408.8,24268.74,155940000
$VZ,2018-11-27,2.4320257788753774,0.9038178458617688,-0.37377033371018,-0.16874532054240285,-2.5725048766620784,0.6141061110120591,0.03932142831355934,-0.005534206299999997,0.011332643521439123,24673.29,24364.13,306280000
$VZ,2018-11-28,-1.0543647143398238,2.4320257788753774,0.9038178458617688,-0.37377033371018,-0.16874532054240285,-2.5725048766620784,0.02445960667699115,0.0211225729375,0.007806728992361415,24750.73,24416.03,308250000
$VZ,2018-11-29,0.05049241824080177,-1.0543647143398238,2.4320257788753774,0.9038178458617688,-0.37377033371018,-0.16874532054240285,0.033173690963636364,0.02814293400000001,0.021487272498836224,25368.93,24832.84,362160000
$VZ,2018-11-30,1.2254482893672982,0.05049241824080177,-1.0543647143398238,2.4320257788753774,0.9038178458617688,-0.37377033371018,0.04319732446835445,0.0,-0.00018979113111178972,25479.04,25202.79,305110000
$V,2018-11-26,0.9955395818185074,0.2111763986955168,0.044654330396845486,2.348244659599372,-4.064929639244299,-0.1709197381382256,0.029811097726833966,-0.06225708664999999,-0.0020730264131096103,24408.8,24268.74,155940000
$V,2018-11-27,0.4657043823901301,0.9955395818185074,0.2111763986955168,0.044654330396845486,2.348244659599372,-4.064929639244299,0.01833486738695652,0.009361327333333332,0.011332643521439123,24673.29,24364.13,306280000
$V,2018-11-28,3.1443768354072463,0.4657043823901301,0.9955395818185074,0.2111763986955168,0.044654330396845486,2.348244659599372,0.02127889985779817,0.009135314831280791,0.007806728992361415,24750.73,24416.03,308250000
$V,2018-11-29,-1.1301416662870678,3.1443768354072463,0.4657043823901301,0.9955395818185074,0.2111763986955168,0.044654330396845486,0.017292103318627454,0.0068035714499999995,0.021487272498836224,25368.93,24832.84,362160000
$V,2018-11-30,1.9423151670569083,-1.1301416662870678,3.1443768354072463,0.4657043823901301,0.9955395818185074,0.2111763986955168,0.03152396513453158,0.0,-0.00018979113111178972,25479.04,25202.79,305110000
$WMT,2018-11-26,-0.5643232330963749,1.0304910751156993,-0.2013590930237936,-0.8633392986339142,-1.1844023210060268,-1.1434904441485778,0.012470727311688308,0.04804159318518519,-0.0020730264131096103,24408.8,24268.74,155940000
$WMT,2018-11-27,0.0526403335954641,-0.5643232330963749,1.0304910751156993,-0.2013590930237936,-0.8633392986339142,-1.1844023210060268,0.0007674128385626363,0.029857539652980717,0.011332643521439123,24673.29,24364.13,306280000
$WMT,2018-11-28,2.1058168679883704,0.0526403335954641,-0.5643232330963749,1.0304910751156993,-0.2013590930237936,-0.8633392986339142,0.007152211526315789,0.03065502597959183,0.007806728992361415,24750.73,24416.03,308250000
$WMT,2018-11-29,0.2782975487561342,2.1058168679883704,0.0526403335954641,-0.5643232330963749,1.0304910751156993,-0.2013590930237936,0.013796220628571429,0.008812497163934428,0.021487272498836224,25368.93,24832.84,362160000
$WMT,2018-11-30,0.2566735072725597,0.2782975487561342,2.1058168679883704,0.0526403335954641,-0.5643232330963749,1.0304910751156993,0.017968643009554138,0.0,-0.00018979113111178972,25479.04,25202.79,305110000
$WBA,2018-11-26,0.3192466834992989,2.1489027115741703,-0.7960191262464547,-1.5910223068510796,-0.5100779543659523,0.06062255562417827,0.020975535200000003,0.0,-0.0020730264131096103,24408.8,24268.74,155940000
$WBA,2018-11-27,2.165133508338112,0.3192466834992989,2.1489027115741703,-0.7960191262464547,-1.5910223068510796,-0.5100779543659523,0.0177902214375,0.0,0.011332643521439123,24673.29,24364.13,306280000
$WBA,2018-11-28,0.9782864445355668,2.165133508338112,0.3192466834992989,2.1489027115741703,-0.7960191262464547,-1.5910223068510796,-0.013075087925925925,0.03535353533333333,0.007806728992361415,24750.73,24416.03,308250000
$WBA,2018-11-29,1.2046781731239278,0.9782864445355668,2.165133508338112,0.3192466834992989,2.1489027115741703,-0.7960191262464547,0.025236622621428575,0.025879984214285705,0.021487272498836224,25368.93,24832.84,362160000
$WBA,2018-11-30,-0.2121394324251881,1.2046781731239278,0.9782864445355668,2.165133508338112,0.3192466834992989,2.1489027115741703,-0.0123313453150685,0.0,-0.00018979113111178972,25479.04,25202.79,305110000
